2395698, /home/brandonmusic/klc-env/bin/python, 552 MiB
3949361, /usr/share/rustdesk/rustdesk, 472 MiB
3528489, /usr/libexec/xdg-desktop-portal-cosmic, 40 MiB
2395698, /home/brandonmusic/klc-env/bin/python, 552 MiB
2395698, /home/brandonmusic/klc-env/bin/python, 552 MiB
2395698, /home/brandonmusic/klc-env/bin/python, 552 MiB
